level,id,totalCount,verifiedCount,medoidId,proteinG_numericCount,proteinG_nullCount,proteinG_mean,proteinG_median,proteinG_p25,proteinG_p75,proteinG_min,proteinG_max,proteinG_stddev,proteinG_mad,carbsG_numericCount,carbsG_nullCount,carbsG_mean,carbsG_median,carbsG_p25,carbsG_p75,carbsG_min,carbsG_max,carbsG_stddev,carbsG_mad,fiberG_numericCount,fiberG_nullCount,fiberG_mean,fiberG_median,fiberG_p25,fiberG_p75,fiberG_min,fiberG_max,fiberG_stddev,fiberG_mad,fatG_numericCount,fatG_nullCount,fatG_mean,fatG_median,fatG_p25,fatG_p75,fatG_min,fatG_max,fatG_stddev,fatG_mad,declaredKcal_numericCount,declaredKcal_nullCount,declaredKcal_mean,declaredKcal_median,declaredKcal_p25,declaredKcal_p75,declaredKcal_min,declaredKcal_max,declaredKcal_stddev,declaredKcal_mad
exchangeProfileId,starch-tortilla-corn,1,1,feculents-corn-tortilla,1,0,1.1,1.1,1.1,1.1,1.1,1.1,,0,1,0,11.3,11.3,11.3,11.3,11.3,11.3,,0,1,0,1.1,1.1,1.1,1.1,1.1,1.1,,0,1,0,0.6,0.6,0.6,0.6,0.6,0.6,,0,1,0,56,56,56,56,56,56,,0
exchangeProfileId,starch-tortilla-flour,1,1,feculents-flour-tortilla,1,0,2.6,2.6,2.6,2.6,2.6,2.6,,0,1,0,16.8,16.8,16.8,16.8,16.8,16.8,,0,1,0,1.3,1.3,1.3,1.3,1.3,1.3,,0,1,0,2.2,2.2,2.2,2.2,2.2,2.2,,0,1,0,104,104,104,104,104,104,,0
exchangeProfileId,vegetable-aromatic,4,4,legumes-shallot,4,0,0.6249999999999999,0.6499999999999999,0.55,0.725,0.4,0.8,0.1707825127659933,0.10000000000000009,4,0,4.7250000000000005,4.25,4.15,4.825,4,6.4,1.1236102527122118,0.1499999999999999,4,0,0.65,0.55,0.45,0.75,0.3,1.2,0.3872983346207417,0.15000000000000005,4,0,0.07500000000000001,0.1,0.07500000000000001,0.1,0,0.1,0.05,0,4,0,20,18,17,21,17,27,4.760952285695233,1
exchangeProfileId,vegetable-broth,1,1,legumes-homemade-bone-broth,1,0,0.3,0.3,0.3,0.3,0.3,0.3,,0,1,0,1.9,1.9,1.9,1.9,1.9,1.9,,0,1,0,0.8,0.8,0.8,0.8,0.8,0.8,,0,1,0,0.2,0.2,0.2,0.2,0.2,0.2,,0,1,0,10,10,10,10,10,10,,0
exchangeProfileId,vegetable-cruciferous,3,3,legumes-cauliflower,3,0,2.3000000000000003,2.2,2.1500000000000004,2.4000000000000004,2.1,2.6,0.264575131106459,0.10000000000000009,3,0,5.866666666666667,5.8,5.699999999999999,6,5.6,6.2,0.3055050463303896,0.20000000000000018,3,0,2.3666666666666667,2.2,2.1,2.55,2,2.9,0.4725815626252608,0.20000000000000018,3,0,0.3333333333333333,0.3,0.3,0.35,0.3,0.4,0.057735026918962595,0,3,0,30,30,29,31,28,32,2,2
exchangeProfileId,vegetable-higher-carb,6,6,legumes-beets,6,0,1.45,1.25,0.7,1.5,0.6,3.5,1.0821275340735028,0.45,6,0,8.066666666666668,7.4,4.5249999999999995,10.725000000000001,3.9,14.3,4.2050762973656814,3.4000000000000004,6,0,2.0500000000000003,1.7000000000000002,1.525,1.8,0.9,4.7,1.3397761006974265,0.15000000000000013,6,0,0.16666666666666666,0.1,0.1,0.17500000000000002,0.1,0.4,0.12110601416389968,0,6,0,35.333333333333336,32.5,22.75,42.25,18,64,17.247221998532595,10.5
exchangeProfileId,vegetable-juice,2,2,legumes-low-sodium-vegetable-juice,2,0,2.45,2.45,2.425,2.475,2.4,2.5,0.07071067811865482,0.050000000000000044,2,0,10.3,10.3,10.3,10.3,10.3,10.3,0,0,2,0,1.4,1.4,1.35,1.45,1.3,1.5,0.14142135623730948,0.09999999999999998,2,0,0.8500000000000001,0.8500000000000001,0.8250000000000001,0.875,0.8,0.9,0.07071067811865474,0.04999999999999999,2,0,55,55,53,57,51,59,5.656854249492381,4
exchangeProfileId,vegetable-leafy,3,3,legumes-romaine-lettuce,3,0,1.2000000000000002,0.8,0.75,1.4500000000000002,0.7,2.1,0.7810249675906655,0.10000000000000009,3,0,2,1.9,1.45,2.5,1,3.1,1.0535653752852738,0.8999999999999999,3,0,1.1666666666666667,1.2,0.8999999999999999,1.45,0.6,1.7,0.5507570547286103,0.5,3,0,0.46666666666666673,0.2,0.15000000000000002,0.6500000000000001,0.1,1.1,0.5507570547286103,0.1,3,0,13.666666666666666,10,8,17.5,6,25,10.016652800877813,4
exchangeProfileId,vegetable-mushroom,3,3,legumes-mushrooms,3,0,2.8000000000000003,2.3,2.0999999999999996,3.25,1.9,4.2,1.2288205727444508,0.3999999999999999,3,0,3.766666666666667,3.2,2.8,4.45,2.4,5.7,1.7214335111567143,0.8000000000000003,3,0,1.3,0.7,0.55,1.7499999999999998,0.4,2.8,1.3076696830622019,0.29999999999999993,3,0,0.3666666666666667,0.3,0.2,0.5,0.1,0.7,0.30550504633038933,0.19999999999999998,3,0,23,16,16,26.5,16,37,12.12435565298214,0
exchangeProfileId,vegetable-standard,14,14,legumes-tomato-6-6-cm-in-diameter,14,0,1.2214285714285713,1,0.8,1.175,0.6,4.6,0.9985979181821889,0.19999999999999996,14,0,5.271428571428571,4.9,4.3,5.2,2.4,10.6,2.0032391352424783,0.5000000000000004,14,0,1.75,1.55,1.125,2.2249999999999996,0.7,3.8,0.8768387273872851,0.44999999999999996,14,0,0.21428571428571436,0.2,0.125,0.2,0.1,0.4,0.10994504121565507,0.05,14,0,23.857142857142858,21.5,20,23,11,44,9.020124021466522,1.5
